"metric","deployer_count","total_profit_sol","avg_profit_per_deployer","median_profit_per_deployer","total_tokens_created","total_profitable_tokens","profitable_token_rate"
"PER_DEPLOYER",,67.501684211,,,40,39,"97.5"
"PER_DEPLOYER",,67.47839412900001,,,21,21,"100.0"
"PER_DEPLOYER",,67.465843706,,,38,44,"115.8"
"PER_DEPLOYER",,67.458212782,,,84,84,"100.0"
"PER_DEPLOYER",,67.455568059,,,12,12,"100.0"
"PER_DEPLOYER",,67.44444969,,,49,49,"100.0"
"PER_DEPLOYER",,67.42693367999999,,,7,7,"100.0"
"PER_DEPLOYER",,67.41837011199999,,,53,62,"117.0"
"PER_DEPLOYER",,67.415469448,,,36,36,"100.0"
"PER_DEPLOYER",,67.405141743,,,67,60,"89.6"
"PER_DEPLOYER",,67.390299296,,,29,30,"103.4"
"PER_DEPLOYER",,67.38015097499999,,,18,17,"94.4"
"PER_DEPLOYER",,67.358849579,,,98,98,"100.0"
"PER_DEPLOYER",,67.35169109,,,47,51,"108.5"
"PER_DEPLOYER",,67.348250829,,,17,24,"141.2"
"PER_DEPLOYER",,67.33968319600001,,,54,56,"103.7"
"PER_DEPLOYER",,67.33470317,,,10,7,"70.0"
"PER_DEPLOYER",,67.329697777,,,12,12,"100.0"
"PER_DEPLOYER",,67.32662404000001,,,30,31,"103.3"
"PER_DEPLOYER",,67.324379572,,,12,10,"83.3"
"PER_DEPLOYER",,67.323261841,,,65,63,"96.9"
"PER_DEPLOYER",,67.32198631199999,,,10,16,"160.0"
"PER_DEPLOYER",,67.318014958,,,27,23,"85.2"
"PER_DEPLOYER",,67.31017351600002,,,110,124,"112.7"
"PER_DEPLOYER",,67.302306597,,,8,11,"137.5"
"PER_DEPLOYER",,67.295370643,,,40,27,"67.5"
"PER_DEPLOYER",,67.295093448,,,35,59,"168.6"
"PER_DEPLOYER",,67.286536203,,,42,40,"95.2"
"PER_DEPLOYER",,67.255704807,,,8,1,"12.5"
"PER_DEPLOYER",,67.253305249,,,14,14,"100.0"
"PER_DEPLOYER",,67.23017703999999,,,34,45,"132.4"
"PER_DEPLOYER",,67.23001496399999,,,5,5,"100.0"
"PER_DEPLOYER",,67.21698319699998,,,81,80,"98.8"
"PER_DEPLOYER",,67.205521718,,,26,26,"100.0"
"PER_DEPLOYER",,67.19753925100001,,,65,66,"101.5"
"PER_DEPLOYER",,67.187657656,,,18,11,"61.1"
"PER_DEPLOYER",,67.185169563,,,18,18,"100.0"
"PER_DEPLOYER",,67.18188292199999,,,8,17,"212.5"
"PER_DEPLOYER",,67.17542518500001,,,36,54,"150.0"
"PER_DEPLOYER",,67.166607292,,,58,64,"110.3"
"PER_DEPLOYER",,67.143936015,,,56,56,"100.0"
"PER_DEPLOYER",,67.14298654,,,31,48,"154.8"
"PER_DEPLOYER",,67.14143671900001,,,6,20,"333.3"
"PER_DEPLOYER",,67.13712048199999,,,105,106,"101.0"
"PER_DEPLOYER",,67.136091431,,,43,43,"100.0"
"PER_DEPLOYER",,67.133698678,,,60,22,"36.7"
"PER_DEPLOYER",,67.13071592099999,,,37,38,"102.7"
"PER_DEPLOYER",,67.127999039,,,20,20,"100.0"
"PER_DEPLOYER",,67.115871241,,,37,37,"100.0"
"PER_DEPLOYER",,67.097019354,,,44,43,"97.7"
"PER_DEPLOYER",,67.07760425800001,,,15,25,"166.7"
"PER_DEPLOYER",,67.074779026,,,138,134,"97.1"
"PER_DEPLOYER",,67.070692296,,,50,49,"98.0"
"PER_DEPLOYER",,67.069488086,,,28,8,"28.6"
"PER_DEPLOYER",,67.062099882,,,5,5,"100.0"
"PER_DEPLOYER",,67.060423679,,,5,5,"100.0"
"PER_DEPLOYER",,67.05013409200001,,,29,71,"244.8"
"PER_DEPLOYER",,67.03843785900001,,,70,71,"101.4"
"PER_DEPLOYER",,67.008049804,,,50,54,"108.0"
"PER_DEPLOYER",,66.996629649,,,6,5,"83.3"
"PER_DEPLOYER",,66.988626839,,,32,24,"75.0"
"PER_DEPLOYER",,66.982236939,,,83,83,"100.0"
"PER_DEPLOYER",,66.978975013,,,5,2,"40.0"
"PER_DEPLOYER",,66.967591929,,,10,10,"100.0"
"PER_DEPLOYER",,66.964455304,,,8,17,"212.5"
"PER_DEPLOYER",,66.964291121,,,41,42,"102.4"
"PER_DEPLOYER",,66.955211682,,,67,66,"98.5"
"PER_DEPLOYER",,66.950668379,,,26,26,"100.0"
"PER_DEPLOYER",,66.940610219,,,37,45,"121.6"
"PER_DEPLOYER",,66.93638970800001,,,33,33,"100.0"
"PER_DEPLOYER",,66.913989777,,,34,33,"97.1"
"PER_DEPLOYER",,66.90348973699999,,,31,45,"145.2"
"PER_DEPLOYER",,66.899532871,,,5,5,"100.0"
"PER_DEPLOYER",,66.893567379,,,45,45,"100.0"
"PER_DEPLOYER",,66.889044469,,,7,9,"128.6"
"PER_DEPLOYER",,66.88463516099999,,,130,102,"78.5"
"PER_DEPLOYER",,66.880245351,,,81,84,"103.7"
"PER_DEPLOYER",,66.873860263,,,25,25,"100.0"
"PER_DEPLOYER",,66.87284409600001,,,84,59,"70.2"
"PER_DEPLOYER",,66.86780017999999,,,32,33,"103.1"
"PER_DEPLOYER",,66.866394201,,,8,8,"100.0"
"PER_DEPLOYER",,66.86443247899999,,,23,23,"100.0"
"PER_DEPLOYER",,66.85782778800001,,,51,53,"103.9"
"PER_DEPLOYER",,66.855113667,,,33,33,"100.0"
"PER_DEPLOYER",,66.84889973800001,,,16,16,"100.0"
"PER_DEPLOYER",,66.83515423,,,23,31,"134.8"
"PER_DEPLOYER",,66.81025719099999,,,51,53,"103.9"
"PER_DEPLOYER",,66.803033223,,,28,24,"85.7"
"PER_DEPLOYER",,66.796963167,,,13,13,"100.0"
"PER_DEPLOYER",,66.78621461499999,,,525,23,"4.4"
"PER_DEPLOYER",,66.700584488,,,9,9,"100.0"
"PER_DEPLOYER",,66.688804104,,,56,65,"116.1"
"PER_DEPLOYER",,66.685472769,,,50,59,"118.0"
"PER_DEPLOYER",,66.68354828800003,,,63,80,"127.0"
"PER_DEPLOYER",,66.680061776,,,8,11,"137.5"
"PER_DEPLOYER",,66.679817162,,,11,12,"109.1"
"PER_DEPLOYER",,66.66484657000001,,,42,44,"104.8"
"PER_DEPLOYER",,66.66174122499999,,,38,38,"100.0"
"PER_DEPLOYER",,66.650847533,,,13,13,"100.0"
"PER_DEPLOYER",,66.642479724,,,5,5,"100.0"
"PER_DEPLOYER",,66.630740256,,,37,37,"100.0"
"PER_DEPLOYER",,66.627214065,,,20,31,"155.0"
"PER_DEPLOYER",,66.62352277,,,60,94,"156.7"
"PER_DEPLOYER",,66.613409917,,,61,61,"100.0"
"PER_DEPLOYER",,66.61141343,,,69,69,"100.0"
"PER_DEPLOYER",,66.607284075,,,21,21,"100.0"
"PER_DEPLOYER",,66.59199290000001,,,8,13,"162.5"
"PER_DEPLOYER",,66.589776202,,,69,25,"36.2"
"PER_DEPLOYER",,66.582934127,,,14,13,"92.9"
"PER_DEPLOYER",,66.582318307,,,43,48,"111.6"
"PER_DEPLOYER",,66.56926236800001,,,27,43,"159.3"
"PER_DEPLOYER",,66.55728407699999,,,27,26,"96.3"
"PER_DEPLOYER",,66.556891861,,,15,17,"113.3"
"PER_DEPLOYER",,66.538276162,,,42,46,"109.5"
"PER_DEPLOYER",,66.53769755600001,,,6,8,"133.3"
"PER_DEPLOYER",,66.525558004,,,47,96,"204.3"
"PER_DEPLOYER",,66.523755531,,,28,27,"96.4"
"PER_DEPLOYER",,66.520263517,,,70,73,"104.3"
"PER_DEPLOYER",,66.509729051,,,13,13,"100.0"
"PER_DEPLOYER",,66.50653881299999,,,67,67,"100.0"
"PER_DEPLOYER",,66.49935347099999,,,42,145,"345.2"
"PER_DEPLOYER",,66.498884287,,,44,44,"100.0"
"PER_DEPLOYER",,66.494655778,,,20,26,"130.0"
"PER_DEPLOYER",,66.49296491599999,,,9,15,"166.7"
"PER_DEPLOYER",,66.487735525,,,60,60,"100.0"
"PER_DEPLOYER",,66.46797525400001,,,34,32,"94.1"
"PER_DEPLOYER",,66.451169267,,,41,41,"100.0"
"PER_DEPLOYER",,66.447349317,,,55,71,"129.1"
"PER_DEPLOYER",,66.440793268,,,7,7,"100.0"
"PER_DEPLOYER",,66.436605507,,,36,35,"97.2"
"PER_DEPLOYER",,66.43564519400002,,,34,30,"88.2"
"PER_DEPLOYER",,66.427339885,,,33,33,"100.0"
"PER_DEPLOYER",,66.425306029,,,36,36,"100.0"
"PER_DEPLOYER",,66.42314296199999,,,41,73,"178.0"
"PER_DEPLOYER",,66.416600958,,,12,12,"100.0"
"PER_DEPLOYER",,66.41181577200001,,,12,12,"100.0"
"PER_DEPLOYER",,66.407681498,,,177,164,"92.7"
"PER_DEPLOYER",,66.406138263,,,27,26,"96.3"
"PER_DEPLOYER",,66.359834904,,,10,10,"100.0"
"PER_DEPLOYER",,66.35327844000001,,,81,107,"132.1"
"PER_DEPLOYER",,66.350625083,,,46,46,"100.0"
"PER_DEPLOYER",,66.350455274,,,71,72,"101.4"
"PER_DEPLOYER",,66.34053215300001,,,5,16,"320.0"
"PER_DEPLOYER",,66.339711913,,,37,37,"100.0"
"PER_DEPLOYER",,66.33293108400001,,,6,6,"100.0"
"PER_DEPLOYER",,66.329072534,,,5,5,"100.0"
"PER_DEPLOYER",,66.322880208,,,42,40,"95.2"
"PER_DEPLOYER",,66.316114769,,,43,46,"107.0"
"PER_DEPLOYER",,66.314494638,,,56,56,"100.0"
"PER_DEPLOYER",,66.311307765,,,10,16,"160.0"
"PER_DEPLOYER",,66.29547708,,,15,15,"100.0"
"PER_DEPLOYER",,66.282874443,,,29,29,"100.0"
"PER_DEPLOYER",,66.282326314,,,33,33,"100.0"
"PER_DEPLOYER",,66.279178326,,,40,40,"100.0"
"PER_DEPLOYER",,66.276350698,,,10,6,"60.0"
"PER_DEPLOYER",,66.228113961,,,15,14,"93.3"
"PER_DEPLOYER",,66.215817031,,,7,7,"100.0"
"PER_DEPLOYER",,66.209346337,,,9,10,"111.1"
"PER_DEPLOYER",,66.207717482,,,5,6,"120.0"
"PER_DEPLOYER",,66.206373265,,,37,37,"100.0"
"PER_DEPLOYER",,66.200590806,,,5,5,"100.0"
"PER_DEPLOYER",,66.19349434500002,,,24,25,"104.2"
"PER_DEPLOYER",,66.18712617,,,46,46,"100.0"
"PER_DEPLOYER",,66.17845201899999,,,50,50,"100.0"
"PER_DEPLOYER",,66.164338999,,,61,66,"108.2"
"PER_DEPLOYER",,66.160013702,,,160,138,"86.3"
"PER_DEPLOYER",,66.155495903,,,61,61,"100.0"
"PER_DEPLOYER",,66.15320715300001,,,29,29,"100.0"
"PER_DEPLOYER",,66.151544542,,,5,5,"100.0"
"PER_DEPLOYER",,66.14882832,,,17,17,"100.0"
"PER_DEPLOYER",,66.14626256,,,17,17,"100.0"
"PER_DEPLOYER",,66.140409956,,,5,5,"100.0"
"PER_DEPLOYER",,66.13496042400001,,,54,54,"100.0"
"PER_DEPLOYER",,66.127954042,,,283,36,"12.7"
"PER_DEPLOYER",,66.120364614,,,40,56,"140.0"
"PER_DEPLOYER",,66.108062602,,,58,58,"100.0"
"PER_DEPLOYER",,66.10408736000001,,,17,16,"94.1"
"PER_DEPLOYER",,66.09701219499999,,,17,14,"82.4"
"PER_DEPLOYER",,66.092020406,,,66,65,"98.5"
"PER_DEPLOYER",,66.085597143,,,23,23,"100.0"
"PER_DEPLOYER",,66.07863241,,,30,30,"100.0"
"PER_DEPLOYER",,66.06483,,,38,79,"207.9"
"PER_DEPLOYER",,66.058587406,,,15,15,"100.0"
"PER_DEPLOYER",,66.056378223,,,24,14,"58.3"
"PER_DEPLOYER",,66.049686035,,,48,48,"100.0"
"PER_DEPLOYER",,66.04963645,,,16,16,"100.0"
"PER_DEPLOYER",,66.038846996,,,42,39,"92.9"
"PER_DEPLOYER",,66.03690586700002,,,52,57,"109.6"
"PER_DEPLOYER",,66.024280155,,,44,45,"102.3"
"PER_DEPLOYER",,66.011992067,,,20,20,"100.0"
"PER_DEPLOYER",,66.011103615,,,38,38,"100.0"
"PER_DEPLOYER",,65.991584028,,,31,31,"100.0"
"PER_DEPLOYER",,65.986320994,,,56,74,"132.1"
"PER_DEPLOYER",,65.98263424,,,44,44,"100.0"
"PER_DEPLOYER",,65.979119179,,,121,119,"98.3"
"PER_DEPLOYER",,65.976273538,,,8,8,"100.0"
"PER_DEPLOYER",,65.97474531799999,,,8,8,"100.0"
"PER_DEPLOYER",,65.970838578,,,18,18,"100.0"
"PER_DEPLOYER",,65.967791206,,,43,43,"100.0"
"PER_DEPLOYER",,65.965292899,,,76,93,"122.4"
"PER_DEPLOYER",,65.94335023699999,,,12,13,"108.3"
"PER_DEPLOYER",,65.941839829,,,59,44,"74.6"
"PER_DEPLOYER",,65.938284364,,,46,52,"113.0"
"PER_DEPLOYER",,65.904385672,,,34,34,"100.0"
"PER_DEPLOYER",,65.90061812900001,,,94,145,"154.3"
"PER_DEPLOYER",,65.861297827,,,60,63,"105.0"
"PER_DEPLOYER",,65.861235887,,,5,5,"100.0"
"PER_DEPLOYER",,65.85940108599999,,,13,16,"123.1"
"PER_DEPLOYER",,65.859179138,,,6,9,"150.0"
"PER_DEPLOYER",,65.853920395,,,10,18,"180.0"
"PER_DEPLOYER",,65.84916046,,,16,17,"106.3"
"PER_DEPLOYER",,65.843512454,,,33,38,"115.2"
"PER_DEPLOYER",,65.84118185599999,,,27,27,"100.0"
"PER_DEPLOYER",,65.840381546,,,40,40,"100.0"
"PER_DEPLOYER",,65.834133373,,,18,19,"105.6"
"PER_DEPLOYER",,65.826847854,,,27,20,"74.1"
"PER_DEPLOYER",,65.82348699100001,,,7,7,"100.0"
"PER_DEPLOYER",,65.817459104,,,11,16,"145.5"
"PER_DEPLOYER",,65.77141873199999,,,34,34,"100.0"
"PER_DEPLOYER",,65.767311987,,,7,7,"100.0"
"PER_DEPLOYER",,65.766770502,,,33,33,"100.0"
"PER_DEPLOYER",,65.744417837,,,93,87,"93.5"
"PER_DEPLOYER",,65.73150801899999,,,13,5,"38.5"
"PER_DEPLOYER",,65.72685657099998,,,129,129,"100.0"
"PER_DEPLOYER",,65.711699845,,,33,33,"100.0"
"PER_DEPLOYER",,65.710362679,,,47,50,"106.4"
"PER_DEPLOYER",,65.68712252200001,,,8,12,"150.0"
"PER_DEPLOYER",,65.68046846299998,,,51,51,"100.0"
"PER_DEPLOYER",,65.656171432,,,47,57,"121.3"
"PER_DEPLOYER",,65.652221509,,,10,20,"200.0"
"PER_DEPLOYER",,65.642819509,,,33,33,"100.0"
"PER_DEPLOYER",,65.630799403,,,17,26,"152.9"
"PER_DEPLOYER",,65.630786761,,,47,47,"100.0"
"PER_DEPLOYER",,65.613065874,,,126,154,"122.2"
"PER_DEPLOYER",,65.604805417,,,36,37,"102.8"
"PER_DEPLOYER",,65.599936848,,,72,64,"88.9"
"PER_DEPLOYER",,65.59821984,,,40,50,"125.0"
"PER_DEPLOYER",,65.58878709999999,,,37,37,"100.0"
"PER_DEPLOYER",,65.57760906099999,,,30,29,"96.7"
"PER_DEPLOYER",,65.567920386,,,38,39,"102.6"
"PER_DEPLOYER",,65.54327640400001,,,41,79,"192.7"
"PER_DEPLOYER",,65.53584470300001,,,8,9,"112.5"
"PER_DEPLOYER",,65.529659848,,,17,17,"100.0"
"PER_DEPLOYER",,65.527946832,,,6,6,"100.0"
"PER_DEPLOYER",,65.52589773199999,,,5,5,"100.0"
"PER_DEPLOYER",,65.508168019,,,214,63,"29.4"
"PER_DEPLOYER",,65.499693448,,,20,21,"105.0"
"PER_DEPLOYER",,65.47974052199999,,,19,6,"31.6"
"PER_DEPLOYER",,65.47291899300001,,,31,31,"100.0"
"PER_DEPLOYER",,65.46976355999999,,,57,57,"100.0"
"PER_DEPLOYER",,65.454120446,,,50,39,"78.0"
"PER_DEPLOYER",,65.450763661,,,57,56,"98.2"
"PER_DEPLOYER",,65.436928514,,,26,26,"100.0"
"PER_DEPLOYER",,65.422437352,,,85,70,"82.4"
"PER_DEPLOYER",,65.411223999,,,56,24,"42.9"
"PER_DEPLOYER",,65.38056965,,,31,31,"100.0"
"PER_DEPLOYER",,65.377883976,,,26,26,"100.0"
"PER_DEPLOYER",,65.377397839,,,40,40,"100.0"
"PER_DEPLOYER",,65.345555287,,,82,6,"7.3"
"PER_DEPLOYER",,65.341566748,,,31,31,"100.0"
"PER_DEPLOYER",,65.340740329,,,31,30,"96.8"
"PER_DEPLOYER",,65.32509516300001,,,6,8,"133.3"
"PER_DEPLOYER",,65.31832223199999,,,19,16,"84.2"
"PER_DEPLOYER",,65.315620165,,,14,14,"100.0"
"PER_DEPLOYER",,65.307089405,,,5,5,"100.0"
"PER_DEPLOYER",,65.293916783,,,13,13,"100.0"
"PER_DEPLOYER",,65.27967047300001,,,104,105,"101.0"
"PER_DEPLOYER",,65.256992708,,,38,38,"100.0"
"PER_DEPLOYER",,65.20868592599999,,,31,31,"100.0"
"PER_DEPLOYER",,65.20071160500001,,,56,55,"98.2"
"PER_DEPLOYER",,65.192101905,,,9,7,"77.8"
"PER_DEPLOYER",,65.165109283,,,42,43,"102.4"
"PER_DEPLOYER",,65.16473769099998,,,63,63,"100.0"
"PER_DEPLOYER",,65.158684099,,,81,81,"100.0"
"PER_DEPLOYER",,65.144046395,,,9,9,"100.0"
"PER_DEPLOYER",,65.1415513,,,41,51,"124.4"
"PER_DEPLOYER",,65.131369234,,,73,74,"101.4"
"PER_DEPLOYER",,65.130201998,,,12,12,"100.0"
"PER_DEPLOYER",,65.120465955,,,40,42,"105.0"
"PER_DEPLOYER",,65.11699987099999,,,51,51,"100.0"
"PER_DEPLOYER",,65.11579505899999,,,37,40,"108.1"
"PER_DEPLOYER",,65.10379077399999,,,6,13,"216.7"
"PER_DEPLOYER",,65.10374624199999,,,10,10,"100.0"
"PER_DEPLOYER",,65.09171777899999,,,7,11,"157.1"
"PER_DEPLOYER",,65.087069256,,,18,17,"94.4"
"PER_DEPLOYER",,65.08580926599998,,,50,51,"102.0"
"PER_DEPLOYER",,65.08371147400001,,,40,47,"117.5"
"PER_DEPLOYER",,65.068196152,,,75,96,"128.0"
"PER_DEPLOYER",,65.06351736,,,36,36,"100.0"
"PER_DEPLOYER",,65.06053177499999,,,31,31,"100.0"
"PER_DEPLOYER",,65.005664617,,,37,36,"97.3"
"PER_DEPLOYER",,64.996847746,,,5,5,"100.0"
"PER_DEPLOYER",,64.992643488,,,29,30,"103.4"
"PER_DEPLOYER",,64.98369014,,,45,45,"100.0"
"PER_DEPLOYER",,64.980570524,,,49,49,"100.0"
"PER_DEPLOYER",,64.969319105,,,122,15,"12.3"
"PER_DEPLOYER",,64.962991709,,,14,15,"107.1"
"PER_DEPLOYER",,64.961371304,,,5,5,"100.0"
"PER_DEPLOYER",,64.954110327,,,7,8,"114.3"
"PER_DEPLOYER",,64.935683082,,,22,22,"100.0"
"PER_DEPLOYER",,64.934724805,,,35,54,"154.3"
"PER_DEPLOYER",,64.929463392,,,65,66,"101.5"
"PER_DEPLOYER",,64.922138042,,,19,19,"100.0"
"PER_DEPLOYER",,64.917574207,,,10,15,"150.0"
"PER_DEPLOYER",,64.91721139699999,,,73,73,"100.0"
"PER_DEPLOYER",,64.915421952,,,49,50,"102.0"
"PER_DEPLOYER",,64.912122718,,,58,58,"100.0"
"PER_DEPLOYER",,64.91147211399999,,,63,62,"98.4"
"PER_DEPLOYER",,64.911293177,,,46,36,"78.3"
"PER_DEPLOYER",,64.90441103,,,9,9,"100.0"
"PER_DEPLOYER",,64.901094172,,,6,2,"33.3"
"PER_DEPLOYER",,64.8961629,,,6,5,"83.3"
"PER_DEPLOYER",,64.892752201,,,25,24,"96.0"
"PER_DEPLOYER",,64.891569285,,,30,30,"100.0"
"PER_DEPLOYER",,64.866320861,,,15,15,"100.0"
"PER_DEPLOYER",,64.862242665,,,15,15,"100.0"
"PER_DEPLOYER",,64.853445562,,,22,22,"100.0"
"PER_DEPLOYER",,64.84669400299998,,,121,127,"105.0"
"PER_DEPLOYER",,64.83224295400001,,,14,12,"85.7"
"PER_DEPLOYER",,64.791143591,,,36,37,"102.8"
"PER_DEPLOYER",,64.78251998799999,,,36,33,"91.7"
"PER_DEPLOYER",,64.778475972,,,20,23,"115.0"
"PER_DEPLOYER",,64.76203626799999,,,9,7,"77.8"
"PER_DEPLOYER",,64.738013497,,,85,24,"28.2"
"PER_DEPLOYER",,64.733921544,,,21,24,"114.3"
"PER_DEPLOYER",,64.731262585,,,8,8,"100.0"
"PER_DEPLOYER",,64.727345444,,,62,61,"98.4"
"PER_DEPLOYER",,64.719711122,,,22,26,"118.2"
"PER_DEPLOYER",,64.699841147,,,6,6,"100.0"
"PER_DEPLOYER",,64.698238688,,,33,33,"100.0"
"PER_DEPLOYER",,64.683458921,,,22,33,"150.0"
"PER_DEPLOYER",,64.68192576,,,36,38,"105.6"
"PER_DEPLOYER",,64.676676986,,,32,32,"100.0"
"PER_DEPLOYER",,64.670457455,,,20,32,"160.0"
"PER_DEPLOYER",,64.653630746,,,26,26,"100.0"
"PER_DEPLOYER",,64.652925328,,,61,64,"104.9"
"PER_DEPLOYER",,64.650728706,,,16,16,"100.0"
"PER_DEPLOYER",,64.650477884,,,77,76,"98.7"
"PER_DEPLOYER",,64.645153701,,,21,29,"138.1"
"PER_DEPLOYER",,64.63969880199998,,,49,49,"100.0"
"PER_DEPLOYER",,64.63838763,,,25,24,"96.0"
"PER_DEPLOYER",,64.632716507,,,33,33,"100.0"
"PER_DEPLOYER",,64.631156315,,,64,84,"131.3"
"PER_DEPLOYER",,64.62474017000001,,,68,67,"98.5"
"PER_DEPLOYER",,64.6236308,,,35,35,"100.0"
"PER_DEPLOYER",,64.62200533199999,,,33,33,"100.0"
"PER_DEPLOYER",,64.61703283899999,,,5,5,"100.0"
"PER_DEPLOYER",,64.611187285,,,51,57,"111.8"
"PER_DEPLOYER",,64.60530594299999,,,20,20,"100.0"
"PER_DEPLOYER",,64.59052552600001,,,41,41,"100.0"
"PER_DEPLOYER",,64.587944112,,,33,69,"209.1"
"PER_DEPLOYER",,64.58427981599999,,,65,31,"47.7"
"PER_DEPLOYER",,64.584242616,,,55,58,"105.5"
"PER_DEPLOYER",,64.58197053,,,80,79,"98.8"
"PER_DEPLOYER",,64.56641165900001,,,26,26,"100.0"
"PER_DEPLOYER",,64.56367660000001,,,7,11,"157.1"
"PER_DEPLOYER",,64.559350716,,,9,18,"200.0"
"PER_DEPLOYER",,64.543794615,,,80,80,"100.0"
"PER_DEPLOYER",,64.541546419,,,9,23,"255.6"
"PER_DEPLOYER",,64.534034172,,,30,29,"96.7"
"PER_DEPLOYER",,64.523409719,,,26,26,"100.0"
"PER_DEPLOYER",,64.507514773,,,45,38,"84.4"
"PER_DEPLOYER",,64.480493411,,,30,30,"100.0"
"PER_DEPLOYER",,64.47064211099999,,,7,7,"100.0"
"PER_DEPLOYER",,64.467173171,,,5,7,"140.0"
"PER_DEPLOYER",,64.45930034399998,,,6,23,"383.3"
"PER_DEPLOYER",,64.454928997,,,6,1,"16.7"
"PER_DEPLOYER",,64.44043013599999,,,37,37,"100.0"
"PER_DEPLOYER",,64.438478455,,,24,27,"112.5"
"PER_DEPLOYER",,64.435940242,,,7,7,"100.0"
"PER_DEPLOYER",,64.43532255500001,,,73,70,"95.9"
"PER_DEPLOYER",,64.433910567,,,29,5,"17.2"
"PER_DEPLOYER",,64.429424717,,,39,43,"110.3"
"PER_DEPLOYER",,64.424730417,,,29,29,"100.0"
"PER_DEPLOYER",,64.414243957,,,73,82,"112.3"
"PER_DEPLOYER",,64.411484698,,,5,5,"100.0"
"PER_DEPLOYER",,64.400384252,,,62,60,"96.8"
"PER_DEPLOYER",,64.37036643100001,,,18,21,"116.7"
"PER_DEPLOYER",,64.362626809,,,89,92,"103.4"
"PER_DEPLOYER",,64.36123737,,,7,7,"100.0"
"PER_DEPLOYER",,64.34564943400001,,,40,47,"117.5"
"PER_DEPLOYER",,64.34481800899998,,,45,45,"100.0"
"PER_DEPLOYER",,64.340240885,,,10,19,"190.0"
"PER_DEPLOYER",,64.337120442,,,10,10,"100.0"
"PER_DEPLOYER",,64.33061088600002,,,28,26,"92.9"
"PER_DEPLOYER",,64.320625217,,,60,48,"80.0"
"PER_DEPLOYER",,64.31970198200001,,,45,45,"100.0"
"PER_DEPLOYER",,64.29969549,,,12,12,"100.0"
"PER_DEPLOYER",,64.288155343,,,48,49,"102.1"
"PER_DEPLOYER",,64.283410935,,,11,11,"100.0"
"PER_DEPLOYER",,64.275512701,,,10,10,"100.0"
"PER_DEPLOYER",,64.255303833,,,36,36,"100.0"
"PER_DEPLOYER",,64.24586502100001,,,22,25,"113.6"
"PER_DEPLOYER",,64.239930823,,,63,65,"103.2"
"PER_DEPLOYER",,64.239871414,,,36,42,"116.7"
"PER_DEPLOYER",,64.23600905,,,45,46,"102.2"
"PER_DEPLOYER",,64.23336469399999,,,5,5,"100.0"
"PER_DEPLOYER",,64.219725469,,,59,67,"113.6"
"PER_DEPLOYER",,64.216953812,,,55,55,"100.0"
"PER_DEPLOYER",,64.210623242,,,54,57,"105.6"
"PER_DEPLOYER",,64.208506925,,,5,5,"100.0"
"PER_DEPLOYER",,64.207940972,,,33,33,"100.0"
"PER_DEPLOYER",,64.206806356,,,17,12,"70.6"
"PER_DEPLOYER",,64.20092578900001,,,69,64,"92.8"
"PER_DEPLOYER",,64.195788324,,,31,31,"100.0"
"PER_DEPLOYER",,64.193474351,,,74,23,"31.1"
"PER_DEPLOYER",,64.180578926,,,41,41,"100.0"
"PER_DEPLOYER",,64.172578411,,,79,77,"97.5"
"PER_DEPLOYER",,64.15396392,,,79,69,"87.3"
"PER_DEPLOYER",,64.146671916,,,77,77,"100.0"
"PER_DEPLOYER",,64.14493664000001,,,57,57,"100.0"
"PER_DEPLOYER",,64.13539316199999,,,59,59,"100.0"
"PER_DEPLOYER",,64.128220215,,,36,13,"36.1"
"PER_DEPLOYER",,64.116916477,,,42,47,"111.9"
"PER_DEPLOYER",,64.108004653,,,5,5,"100.0"
"PER_DEPLOYER",,64.097172254,,,38,33,"86.8"
"PER_DEPLOYER",,64.090111154,,,42,43,"102.4"
"PER_DEPLOYER",,64.076580918,,,38,37,"97.4"
"PER_DEPLOYER",,64.069317841,,,18,17,"94.4"
"PER_DEPLOYER",,64.05945369,,,5,5,"100.0"
"PER_DEPLOYER",,64.059190507,,,7,15,"214.3"
"PER_DEPLOYER",,64.058949523,,,67,61,"91.0"
"PER_DEPLOYER",,64.04716019700001,,,51,62,"121.6"
"PER_DEPLOYER",,64.031396456,,,122,2,"1.6"
"PER_DEPLOYER",,64.016473006,,,64,64,"100.0"
"PER_DEPLOYER",,64.010765203,,,48,57,"118.8"
"PER_DEPLOYER",,64.010100023,,,31,27,"87.1"
"PER_DEPLOYER",,63.982809548999995,,,32,33,"103.1"
"PER_DEPLOYER",,63.96631898199999,,,73,75,"102.7"
"PER_DEPLOYER",,63.962029984,,,36,36,"100.0"
"PER_DEPLOYER",,63.957839193000005,,,17,25,"147.1"
"PER_DEPLOYER",,63.954599556,,,33,36,"109.1"
"PER_DEPLOYER",,63.95213698399999,,,5,5,"100.0"
"PER_DEPLOYER",,63.946959752,,,52,52,"100.0"
"PER_DEPLOYER",,63.94042814199999,,,35,35,"100.0"
"PER_DEPLOYER",,63.938213440999995,,,15,14,"93.3"
"PER_DEPLOYER",,63.93623398199999,,,12,12,"100.0"
"PER_DEPLOYER",,63.935810012,,,72,113,"156.9"
"PER_DEPLOYER",,63.931127021,,,48,48,"100.0"
"PER_DEPLOYER",,63.910630798,,,43,43,"100.0"
"PER_DEPLOYER",,63.910071087,,,7,6,"85.7"
